PH,oxy,elec,tur,tem
6.9,4.1,483.3,42.4,25.9
6.9,3.7,499.6,40.1,25.7
6.9,3.5,509,40,25.6
6.8,3.4,509.5,41.9,25.7
6.8,3.6,500.5,47,25.8
6.9,3.8,489.3,51.8,26.1
6.9,4.2,480.5,50.6,26.2
6.9,4.4,474.7,48.8,26.4
6.9,4.6,471.4,47.1,26.5
6.9,4.7,470.6,46.5,26.6
6.9,4.8,471.2,45.8,26.7
6.9,5,472.5,42.6,26.8
6.9,5.4,473.4,39.4,26.9
6.9,6,473.6,37.9,27.2
6.9,6.9,472.2,36.4,27.5
7,7.9,469,35.5,28
7,8.7,465.4,34.9,28.4
7,9.6,462.4,34.2,28.9
7.1,10.1,460.1,33.6,29.1
7.1,10.2,460,34.4,29.1
7.1,9.7,463.9,36.1,28.8
7.1,8.8,472.5,38.1,28.4
7,8,482.5,38.3,27.9
6.9,7.1,493.7,37.2,27.5
6.9,6.4,504.6,34.5,27.1
6.9,5.8,513.1,30.9,26.8
6.9,5.6,516.6,28.4,26.6
6.9,5.5,516.1,29.6,26.6
6.9,5.6,513.1,33.7,26.7
6.9,5.9,508.4,39,26.8
6.9,6.2,503.6,40.9,27
6.9,6.7,498.7,38,27.2
6.9,7.1,495.6,35.6,27.3
6.8,7.5,495.2,34.5,27.4
6.8,7,496.7,34.1,27.5
6.8,6.6,499.9,35.3,27.6
6.8,6.5,504.8,39.1,27.7
6.8,6.6,512,44.3,27.9
6.8,6.9,521,50.4,28.2
6.8,7.3,533.3,56.8,28.5
6.8,7.8,542.7,61.8,28.8
6.9,8.3,550.1,65.2,29
7,8.9,555.9,67.1,29.3
7.2,9.5,560.5,67.4,29.5
7.4,10.3,566.7,66.6,29.7
7.8,11,567,65.1,29.8
8.1,11.3,566.4,64.9,29.9
8.2,11.2,566.4,62.4,29.8
8.1,10.7,565.7,57.8,29.6
8,10,563.8,52,29.4
7.9,9.2,562.2,46.8,29.2
7.7,8.4,560.6,42.6,29
7.6,7.6,560.6,40.2,28.8
7.5,6.9,560.1,38.9,28.7
7.3,6.2,560.3,38.6,28.6
7.3,5.6,560.5,38.5,28.5
7.2,5.2,558.6,37.4,28.5
7.2,5.1,556,35.9,28.4
7.2,5.1,555.3,35.3,28.3
7.1,5.1,557.3,36.2,28.3
7.1,5,562.6,38,28.2
7.1,5,570.7,40.5,28.3
7.1,4.9,579,43.3,28.3
7.1,4.8,586.6,45.4,28.4
7.1,4.8,593.6,46,28.4
7.1,5.1,596,47.1,28.4
7.1,5.2,596.6,49.3,28.4
7.1,5.2,595.4,53.7,28.4
7,5.2,593.7,59,28.3
7.1,5.2,594.3,62.2,28.3
7,5.3,598.1,64.6,28.2
7,5.3,607.8,65,28.1
7,5.2,624.6,63.5,27.9
7,4.9,650.1,63.1,27.8
7,4.5,680.5,64.4,27.6
7,4.1,701.3,64.8,27.4
7,3.9,690.5,63.4,27.2
7,3.8,649.9,59.7,27.1
6.9,3.8,593.5,53.3,27.1
6.9,3.9,531.2,44.4,27
6.9,3.9,484.8,37.6,27
6.9,3.9,454.1,33.2,27
6.9,3.9,436.3,31.3,27
6.9,3.9,427.6,32,26.9
6.9,3.9,425.7,35.4,26.9
6.9,4,430.1,41.8,26.9
6.9,4.1,439.4,50.8,26.9
6.9,4.2,455.4,60.5,26.9
6.9,4.3,482.2,68.6,26.9
6.9,4.4,513.4,72.4,26.9
6.9,4.6,538.7,72,26.9
6.9,4.8,559.1,72.5,26.9
6.9,4.9,578.9,72.9,26.9
6.9,4.8,603.4,72.2,26.8
6.9,4.7,636.2,69.1,26.7
6.9,4.5,675.9,61.8,26.6
6.9,4.4,714.7,55.8,26.4
6.9,4.2,752,50.3,26.3
6.9,4.1,791.8,45.6,26.2
6.9,4,836.6,41.8,26.1
6.9,3.9,885.4,38.3,26
6.9,3.9,927.1,34.5,25.9
6.9,3.9,954.5,32,25.8
6.9,3.9,956.1,30.6,25.7
6.9,3.8,945.8,30.3,25.6
6.9,3.8,924.6,30.1,25.6
6.9,3.9,893.7,29.9,25.5
6.9,3.9,873,31.5,25.5
6.9,3.9,863.2,35.5,25.6
6.9,4,860.8,40.6,25.7
6.9,4.1,860.1,46.4,25.8
6.9,4.3,854.2,51.5,26
6.9,4.5,847.5,55.3,26.3
6.9,4.7,847.1,59,26.5
6.8,5.1,842.3,62.9,26.8
6.8,5.3,838.5,67.6,27.1
6.8,5.4,837.8,71.3,27.2
6.8,5.4,844.1,72.7,27.2
6.8,5.4,860.4,71.9,27.1
6.8,5.3,882.2,69.9,26.9
6.8,5.1,910.1,68.7,26.8
6.8,4.8,947.5,66.2,26.6
6.8,4.5,1000.2,62.7,26.5
6.8,4.2,1062.1,58.4,26.4
6.8,4,1077,52.3,26.3
6.8,3.9,1072.7,46.8,26.3
6.8,3.9,1073,41.4,26.2
6.8,3.9,1078.3,36,26.2
6.8,4,1083.1,32.5,26.1
6.8,4.1,1089.3,29.9,26.1
6.8,4.2,1092.4,29,26.1
6.8,4.3,1087.8,30.4,26.2
6.8,4.5,1076.1,34.1,26.3
6.8,4.8,1061.1,40.2,26.5
6.8,5.1,1046.5,48.1,26.8
6.7,5.4,1032.8,55,27.1
6.7,5.7,1019.1,59.8,27.5
6.7,6.1,1007.8,63.7,27.8
6.7,6.3,1003.6,67.5,28.1
6.7,6.6,1006.3,70.2,28.2
6.7,7.1,1012.1,70.4,28.4
6.7,7.5,1023.7,68.9,28.5
6.7,7.6,1043.1,66.8,28.3
6.7,7.4,1076.1,65.5,28.1
6.7,6.9,1124,64.2,27.8
6.7,6.4,1183.2,60.3,27.4
6.7,5.9,1239.5,54.9,27.1
6.7,5.5,1287.6,51.3,26.8
6.7,5.1,1306.4,46.4,26.6
6.7,4.8,1310.5,40.6,26.5
6.7,4.6,1302.8,35.8,26.3
6.7,4.5,1283.4,31.2,26.2
6.7,4.3,1248.9,26.9,26.2
6.7,4.2,1203,23.4,26.1
6.7,4.1,1146.8,21.2,26.1
6.7,4.2,1077.2,20.4,26.2
6.7,4.4,998.2,21,26.4
6.7,4.9,943,22.9,26.6
6.7,5.6,915.5,25.7,27
6.7,6.4,912.7,30.5,27.3
6.7,7.1,931.7,36.4,27.5
6.7,7.6,961.3,42.1,27.7
6.7,8,988.8,47.4,27.8
6.7,8.2,1009.2,51.6,27.8
6.7,8,1024,56.9,27.7
6.7,7.8,1033.6,63.3,27.5
6.7,7.4,1036,67.9,27.4
6.7,7.2,1024.3,69,27.3
6.7,6.9,999.1,68.4,27.3
6.7,6.6,966.5,66.2,27.4
6.8,6.3,929.2,60.4,27.4
6.8,5.8,903.6,54.3,27.5
6.8,5.4,888.3,49.4,27.6
6.8,4.9,887,46.8,27.6
6.8,4.4,899.4,46.8,27.5
6.8,3.8,924.4,50.9,27.3
6.8,3.2,963.2,57.4,27.1
6.8,2.8,1012.2,65.4,27
6.8,2.6,1055.3,72.9,26.8
6.8,2.5,1080.6,80.4,26.8
6.8,2.6,1067.3,88.3,26.8
6.8,2.8,1014.1,97.9,26.9
6.8,3.1,974.1,109.4,27.1
6.8,3.3,953.8,122.5,27.3
6.8,3.4,945.8,131.3,27.4
6.9,3.5,941.6,129.6,27.4
7,3.7,940.9,121.2,27.4
7.1,3.9,946.8,114.3,27.2
7.2,4.1,955,108.7,27.1
7.3,4.2,965,101,26.9
7.4,4.3,980.4,90.8,26.8
7.4,4.3,1002.6,80.2,26.6
7.4,4.3,1030.1,71.1,26.5
7.4,4.2,1063.6,64,26.3
7.4,4.1,1101.6,58.1,26.3
7.4,4,1140.1,53.1,26.2
7.4,3.9,1166.2,48.8,26.2
7.4,3.8,1178.4,43.5,26.1
7.3,3.7,1189.3,38.8,26
7.3,3.6,1201.2,35.6,26
7.3,3.5,1213.2,33.8,25.9
7.4,3.4,1227.5,33.4,25.8
7.3,3.4,1244,34.4,25.8
7.3,3.3,1267.6,36.9,25.7
7.3,3.3,1303.6,39.6,25.6
7.3,3.3,1357.9,42.8,25.6
7.3,3.3,1432.6,45.9,25.6
7.3,3.4,1524.1,50.8,25.7
7.3,3.3,1634,56.5,25.8
7.3,3.2,1744,60.2,25.9
7.2,3.2,1860,61.2,26.1
7.3,3.2,1948.5,61.6,26.1
7.3,3.3,1997.3,61.3,26.2
7.3,3.3,2034,58.7,26.1
7.3,3.4,2005.9,56.5,25.9
7.3,3.3,2010.5,56.4,25.8
7.3,3.1,2093.4,58,25.7
7.3,2.8,2193.4,57.9,25.5
7.2,2.7,2283.9,56.2,25.4
7.2,2.7,2258.4,55.3,25.1
7.2,2.8,2153.4,56,24.9
7.2,2.9,1983.6,58.6,24.6
7.2,3.1,1836.3,59.7,24.4
7.2,3.3,1716.9,58.8,24.4
7.2,3.4,1648.5,56.9,24.3
7.2,3.4,1621.5,55.6,24.3
7.2,3.5,1624.2,54.1,24.3
7.2,3.5,1649.1,52.5,24.3
7.2,3.6,1692.7,51.5,24.3
7.2,3.7,1747.1,52.1,24.4
7.1,3.7,1802.9,54.6,24.5
7.1,3.8,1855,56,24.7
7.1,4,1890.2,58.4,24.8
7.1,4.2,1913.7,62.3,24.9
7.1,4.4,1933,66.7,25
7.1,4.5,1961.6,72.4,25.1
7.1,4.4,2008,78.8,25.1
7.1,4.4,2082.9,81.2,25.1
7.1,4.4,2173.5,81.2,25.1
7.1,4.3,2284.4,79.7,25
7.1,4.2,2395.3,76,25
7.1,4.1,2517.4,71.5,24.9
7.1,4.1,2573.2,63.9,24.8
7.1,4.3,2539.9,57.1,24.7
7.1,4.3,2452.6,52.3,24.6
7.1,4.4,2372,50.4,24.4
7.1,4.3,2325.2,50.5,24.3
7.1,4.3,2285.8,49.6,24.1
7.1,4.3,2253.4,46.6,24
7.1,4.3,2251.4,43.8,23.9
7.1,4.2,2276.8,43.4,23.9
7.1,4.1,2334,44.8,23.9
7.1,3.9,2423.5,47.1,24
7.1,3.8,2525.4,49.5,24.1
7.1,3.7,2598.3,52.3,24.3
7.1,3.6,2634.9,55.2,24.4
7.1,3.7,2638.4,59.2,24.4
7.1,3.8,2617.4,62.5,24.5
7.1,4.1,2579.9,65,24.5
7.1,4.4,2524.2,67.6,24.5
7.1,4.8,2463.3,69.3,24.5
7.1,5,2410,70.6,24.4
7.1,5.1,2375.3,69.7,24.4
7.1,4.8,2374.8,69.9,24.4
7.1,4.3,2396.1,67.9,24.3
7.1,3.9,2420.9,62.1,24.3
7.1,3.6,2434.5,57.4,24.3
7.1,3.5,2426,53.4,24.2
7.1,3.5,2403.5,52.3,24.2
7.1,3.4,2396,55.1,24.1
7.1,3.3,2401.4,56.1,24.1
7.1,3.3,2392.1,54.8,24.1
7.1,3.4,2344.2,52.7,24
7.1,3.5,2310.3,51,24
7.1,3.4,2321.7,53.1,23.9
7.1,3.2,2358.9,54.5,23.9
7.1,3.2,2394,54.4,23.9
7,3.4,2415.5,54.1,23.9
7,3.5,2433,53.3,23.8
7,3.8,2490.7,53.5,23.8
7,3.9,2615.7,55.8,23.8
7,3.9,2828.4,58.2,23.8
7,3.8,3156.2,62,23.8
7,3.5,3590.5,64.4,23.8
7,3.1,4047.2,62.9,23.8
7,2.9,3880,61.1,23.7
7,2.7,3402.3,60.3,23.6
7,2.6,2805.8,60.3,23.4
7,2.5,2156.4,60.6,23.3
7,2.5,1610.2,58.8,23.2
7.1,2.4,1238.3,54.9,23.1
7.1,2.4,1027.8,49.9,23.1
7.1,2.5,931.9,46,23.1
7,2.5,910.5,44.4,23.1
7,2.6,923.7,43.5,23.1
7,2.6,943.9,43.3,23
7,2.7,941.8,43.8,23
7.1,2.7,908.2,43.8,23
7,2.6,845.6,45.5,23
7,2.5,769.4,48.3,23
7,2.4,697.9,50.4,23
7,2.2,641.9,49.4,23.2
7,2,599.2,45.7,23.3
7,1.9,573.6,42.1,23.5
7,1.8,561,39.9,23.6
7,1.8,555.6,38.8,23.6
7,1.8,551.7,39.5,23.6
7,1.7,548.5,40.8,23.6
7,1.6,547.1,43.6,23.6
7,1.6,550.1,46.7,23.5
7,1.5,556.3,49.4,23.3
7,1.4,561.7,51.2,23.1
7,1.3,560.1,50.6,23
6.9,1.2,546.2,47.1,23
6.9,1.1,521.9,41.2,23
6.9,1.1,503.5,34.7,23
6.9,1,497.1,28.9,23
6.9,1,504,25.3,23
6.9,1.1,508.8,22.5,22.9
6.9,1.1,520.7,20.7,22.9
6.9,1.1,539,19.7,22.9
6.9,1.1,562.8,19.2,22.8
6.9,1.1,589.6,19,22.8
6.9,1.1,582.8,18.8,22.7
6.9,1.2,576.7,18.8,22.7
6.9,1.2,566.4,18.9,22.7
6.9,1.3,554.2,19.3,22.7
6.9,1.3,543.8,20,22.7
6.9,1.4,553.1,20.7,22.7
6.9,1.4,575.8,21.5,22.8
6.9,1.3,599.7,22.2,22.8
6.9,1.3,613.8,23.9,22.8
6.9,1.4,622,25.6,22.8
6.9,1.5,619.1,28.9,22.8
6.9,1.4,624.7,32.4,22.7
6.9,1.4,641.4,35.3,22.5
6.9,1.3,658.4,35.1,22.4
6.9,1.3,658.3,33.5,22.3
6.9,1.3,635.6,30.6,22.2
6.9,1.3,598.4,27.1,22.2
6.9,1.3,564.3,23.8,22.2
6.9,1.3,550.2,21.8,22.2
6.8,1.3,562.7,21.4,22.1
6.8,1.3,590.4,21.9,22.1
6.8,1.3,628.1,23.1,22
6.8,1.4,668,24.9,21.9
6.8,1.5,653.4,26.9,21.8
6.8,1.6,622.2,28.8,21.7
6.8,1.7,579.5,30.7,21.6
6.8,1.8,562.1,33,21.5
6.8,1.9,560.4,36,21.5
6.8,2.1,571.6,38.9,21.6
6.9,2.4,593.4,40.8,21.6
7,2.7,622.8,41.9,21.7
7.1,3.2,653.2,41.2,21.8
7.2,3.6,682,41.2,21.8
7.3,3.7,708.7,42.9,21.8
7.3,3.7,736.5,45.6,21.8
7.3,3.5,736.1,48.9,21.7
7.3,3.3,723,51,21.6
7.3,3,696.6,52.1,21.5
7.3,2.8,667.6,51.4,21.4
7.2,2.5,629.4,48.2,21.3
7.2,2.3,576,41.9,21.3
7.2,2.1,513.6,34,21.4
7.2,2,467,27.2,21.4
7.1,2,449,22.7,21.4
7.1,2,462.4,20.5,21.4
7.1,1.9,491.7,19.2,21.4
7.2,2,543.2,18.9,21.4
7.2,2,598.3,19.5,21.4
7.2,2,626.9,19.6,21.4
7.2,2.1,608.3,19.9,21.4
7.2,2.2,571.6,20.3,21.4
7.2,2.3,543.4,21.4,21.4
7.2,2.4,527.6,23.3,21.5
7.2,2.6,518.7,25.4,21.5
7.2,2.7,516.3,27.4,21.6
7.2,2.9,513.7,28.7,21.7
7.2,2.9,516.3,30.1,21.7
7.2,2.8,525.8,32.1,21.8
7.2,2.6,547.9,34.2,21.8
7.2,2.5,572.1,36.9,21.8
7.2,2.4,586.9,40.2,21.8
7.2,2.3,597.7,43.6,21.8
7.2,2.2,612.8,47.5,21.9
7.2,2.1,619.6,49.9,21.9
7.2,2,609.4,48.1,21.9
7.2,1.9,577.2,43.2,21.9
7.2,1.8,530.3,36.6,21.9
7.2,1.7,485.4,30.4,21.9
7.1,1.7,448.2,25.4,21.8
7.1,1.7,422.6,21.7,21.8
7.2,1.7,410.5,19.6,21.7
7.1,1.8,409.8,18.6,21.7
7.1,1.8,417.5,18.3,21.7
7.1,1.9,434.3,18.6,21.7
7.1,1.9,451.4,18.9,21.7
7.1,2,462.4,19.2,21.8
7.1,2.2,477,19.9,21.9
7.1,2.4,483.6,21.6,22.1
7.2,2.6,465.1,24.5,22.2
7.1,2.9,450.9,29.3,22.4
7.1,3,447.9,34.6,22.6
7.2,3.2,450.1,40.5,22.7
7.2,3.3,457.9,47.4,22.8
7.2,3.4,470.3,55.2,23
7.2,3.4,481.5,60.2,23.1
7.2,3.3,509.7,63.7,23.2
7.2,3,559.8,64.5,23.3
7.2,2.7,625.7,64.4,23.3
7.2,2.4,656.2,61.8,23.3
7.2,2.2,646.4,56.2,23.3
7.2,2,602.6,49.3,23.3
7.2,2,539.5,43.1,23.3
7.2,1.9,491,40,23.2
7.2,2,464.3,39.8,23.1
7.2,2.1,461.1,41.9,23
7.1,2.2,482.4,44.3,22.9
7.1,2.3,529.6,46.4,22.9
7.2,2.5,589.5,48.2,22.9
7.2,2.6,650.1,49.3,23
7.2,2.7,695.9,50.5,23.2
7.2,2.9,731.6,50.1,23.4
7.2,3.1,756.8,48.7,23.6
7.2,3.4,759.3,47.8,23.9
7.2,3.7,755.2,48.2,24.1
7.2,4,750.8,49.1,24.3
7.2,4.2,748.7,50.4,24.5
7.2,4.4,753.5,51.7,24.5
7.2,4.5,758.6,52.6,24.5
7.2,4.5,758.7,55.4,24.5
7.2,4.5,748.4,56.4,24.4
7.2,4.4,718,54.4,24.3
7.2,4.3,682.5,50,24.2
7.1,4.3,659.1,46,24
7.1,4.1,645.8,44,23.9
7.1,4,638.5,43.1,23.8
7.1,3.9,631.3,42.7,23.8
7.1,3.7,622.8,41.3,23.7
7.1,3.7,611.5,39.1,23.6
7.1,3.6,598.4,36.7,23.6
7.1,3.6,588.4,35.3,23.5
7,3.6,580.8,35.3,23.5
7,3.6,571.7,35.9,23.6
7,3.7,565,37.6,23.7
7,3.7,566.6,39.7,23.8
7,3.7,574.1,40.8,23.9
7,3.8,586.5,41.4,24.1
7,4.1,605.4,41.3,24.3
7.1,4.6,639.2,41.2,24.6
7.1,4.9,703.9,41.8,24.9
7.3,5.2,811.5,42.8,25.1
7.4,5.4,956.2,43.6,25.2
7.4,5.5,1104.6,43.5,25.2
7.5,5.6,1202.4,43.5,25.2
7.5,5.8,1244,42.9,25.2
7.6,6,1236.1,42.3,25.2
7.6,6.1,1213.7,41.6,25.2
7.6,6.1,1189.7,40.4,25.1
7.6,6.1,1172.1,39.5,25
7.6,5.9,1168.1,38.2,25
7.6,5.8,1158.9,35.7,24.9
7.5,5.8,1117.7,31.5,24.8
7.6,5.8,1069.3,26.9,24.8
7.6,5.8,1018.6,23.2,24.7
7.6,5.8,982,21.5,24.7
7.6,5.8,961.6,22.3,24.7
7.6,5.8,956.7,25.3,24.8
7.6,5.8,963.7,30.1,24.9
7.6,5.8,974.4,36,25
7.6,5.8,987,40.2,25.1
7.6,5.9,1002.6,42.1,25.3
7.6,6.1,1021.3,42.6,25.5
7.7,6.4,1049.5,42.5,25.7
7.7,6.6,1091.4,42.3,25.8
7.7,6.7,1149.8,41.8,25.8
7.7,6.8,1208,40.3,25.9
7.8,7,1252.6,38.2,25.9
7.8,7.1,1291.8,37,25.9
7.8,7.2,1306.9,35.4,25.9
7.9,7.3,1332.7,33.9,25.8
7.9,7.3,1331,30.8,25.8
7.9,7.3,1304.5,28.6,25.8
7.9,7.3,1260,26.6,25.7
7.9,7.3,1206.5,24.7,25.6
7.8,7.2,1151.7,23.4,25.6
7.8,7.2,1088,21.9,25.5
7.8,7.1,1040.5,20.9,25.5
7.8,7,1009.4,20.7,25.4
7.8,7.1,989.6,21.1,25.5
7.8,7.2,977.4,22.3,25.6
7.9,7.5,971.7,24.1,25.8
8,7.9,970.5,26.7,26.1
8.1,8.3,969,29.3,26.5
8.2,8.8,966.6,32.2,27.1
8.3,9.1,961.6,34.4,27.7
8.4,9.6,963.3,36.8,28.4
8.5,9.7,978.4,39.2,28.9
8.6,9.7,1021.5,41.2,29.2
8.5,9.5,1096.5,41.9,29.3
8.5,9.3,1186.6,41.6,29.3
8.5,9.1,1280.1,39.2,29.1
8.5,8.9,1362.5,36.2,28.8
8.5,8.5,1443.6,33,28.5
8.4,8,1541.8,29.8,28.2
8.2,7.4,1628.2,26.8,27.9
8.1,6.8,1690.6,23.7,27.6
8,6.3,1723,21,27.4
7.9,5.9,1726.3,18.6,27.2
7.8,5.6,1712,16.6,27.1
7.8,5.3,1686,15.2,27.1
7.7,5.1,1652.6,15,27
7.7,4.9,1619,15.5,27.1
7.7,4.8,1587.9,16.6,27.2
7.7,4.9,1562.9,18.3,27.4
7.8,5.2,1544.3,20.6,27.6
7.9,5.9,1531.1,22.9,28
8.1,6.8,1526,23.8,28.5
8.2,7.3,1526,25.6,29
8.2,7.5,1541.1,27.9,29.3
8.2,7.1,1569.5,29.9,29.5
8.2,6.3,1616.2,30.6,29.4
8,5.4,1690.5,30.7,29.2
7.9,4.4,1790.8,31.2,28.8
7.7,3.6,1913.3,30.4,28.5
7.6,3,2027.5,28,28.1
7.5,2.6,2111.8,25.2,27.9
7.5,2.4,2129.5,21,27.8
7.4,2.4,2122.7,17.9,27.7
7.4,2.3,2099.7,15.2,27.7
7.4,2.2,2062.1,13.1,27.7
7.4,2.1,2017.1,11.9,27.7
7.4,2.1,1968.3,11.4,27.7
7.4,2.1,1917.3,10.8,27.7
7.4,2.2,1867,10.7,27.8
7.3,2.2,1817.5,11.2,27.8
7.3,2.3,1777.1,12.1,27.9
7.3,2.3,1733.4,12.7,28
7.3,2.4,1685.6,13.3,28.2
7.3,2.7,1644.7,13.9,28.4
7.3,3.1,1601.7,14.6,28.8
7.3,3.6,1565.3,15.9,29.3
7.3,4.2,1537.5,18.8,29.9
7.4,4.9,1508.6,23.6,30.5
7.4,5.6,1483.4,30.3,31.1
7.4,5.8,1470.2,37.9,31.6
7.4,5.6,1475.3,46.7,31.9
7.3,5.2,1506.1,54.1,31.9
7.3,4.6,1562.7,57.5,31.7
7.3,4,1651.1,51.3,31.3
7.3,3.5,1739.3,44,30.9
7.2,3,1805.6,38.6,30.5
7.2,2.5,1842.3,35.1,30.2
7.2,2,1853.4,32.7,29.9
7.2,1.5,1846.2,32,29.8
7.2,1.3,1828,32.4,29.6
7.2,1.1,1805.8,34.1,29.5
7.2,1,1791.2,33.8,29.4
7.2,0.9,1785.6,33.1,29.3
7.2,0.8,1783.8,32.5,29.2
7.2,0.7,1776.6,33.6,29.1
7.2,0.6,1770.3,34.9,29.1
7.2,0.5,1765.5,36.1,29.1
7.2,0.5,1757,38.9,29.2
7.2,0.7,1746.3,42.7,29.5
7.2,1,1752,45.2,29.8
7.2,1.5,1778,45.9,30.2
7.2,2.1,1814.4,46.8,30.6
7.2,2.7,1853.4,49.1,30.9
7.2,3.1,1881.2,52.5,31.2
7.2,3.3,1911.1,57.8,31.4
7.2,3.2,1931,62.7,31.4
7.2,2.9,1935.2,68.1,31.5
7.2,2.3,1935.4,70,31.4
7.2,1.8,1931.8,69.6,31.3
7.2,1.4,1929.6,65.5,31.2
7.2,1.2,1927.9,58.1,31
7.2,0.9,1927.3,49.2,30.8
7.2,0.7,1928,41.9,30.6
7.2,0.6,1927.4,36.3,30.4
7.2,0.6,1926.2,32.9,30.3
7.2,0.5,1923.6,30.2,30.2
7.2,0.4,1920.6,28.3,30.1
7.2,0.3,1918.8,27.5,30
7.2,0.3,1915,27.7,29.9
7.2,0.3,1908.6,27.7,29.9
7.2,0.3,1902.4,28.2,29.9
7.1,0.5,1891.4,28.6,30
7.2,1,1880.2,30.4,30.1
7.2,1.5,1878.5,32.2,30.3
7.2,2.4,1883.6,34.8,30.6
7.3,3.5,1895.4,38.8,30.9
7.5,4.8,1911.5,44.9,31.1
7.8,6.2,1931.4,53.3,31.3
8.1,7.7,1947.6,66.3,31.4
8.3,8.5,1957.6,83.4,31.5
8.3,8.5,1960.3,104.2,31.5
8.2,8,1955.2,122,31.4
8.1,7.2,1925.4,129.6,31.2
8,6.4,1869.1,122,30.8
7.9,5.8,1785.8,102.5,30.5
7.8,5.6,1685.8,80.5,30.2
7.7,5.4,1573.2,63.2,30
7.7,5.3,1478.3,52.4,29.9
7.7,5.1,1412.9,46.8,29.8
7.6,4.9,1372.8,44.1,29.7
7.6,4.8,1353.5,43.3,29.7
7.6,4.6,1346.1,43.3,29.6
7.6,4.6,1344.1,43.5,29.6
7.6,4.6,1346.8,44.3,29.6
7.6,4.9,1352.6,46.4,29.7
7.7,5.4,1362.2,49.2,29.8
7.8,6.2,1375.5,53.2,30.1
7.9,7,1390.7,58.8,30.4
8,7.9,1411.4,62.5,30.7
8.1,8.7,1435,64.7,31.1
8.2,9.5,1464.4,65.7,31.3
8.3,9.9,1509.9,65.6,31.5
8.3,10,1566.5,64.6,31.6
8.2,9.8,1629,63.4,31.6
8.1,9.4,1692.6,61,31.4
7.9,8.8,1748.8,56.8,31.1
7.8,8.3,1786.9,51.1,30.9
7.7,7.9,1807.6,45.8,30.7
7.7,7.6,1818.1,41.7,30.6
7.6,7.3,1823.4,38.7,30.4
7.5,6.9,1825.5,37,30.3
7.5,6.7,1825.6,36.1,30.2
7.5,6.4,1821.6,35.3,30.2
7.4,6.2,1806.7,34.4,30.1
7.4,5.9,1783.7,34,30.1
7.4,5.7,1750.5,34,30.1
7.4,5.5,1705.7,34.6,30
7.3,5.3,1654.5,35.4,30
7.3,5.4,1603,37.5,30.1
7.3,5.7,1567.3,40.6,30.2
7.3,6.4,1549.1,44.9,30.4
7.3,7.2,1547.1,51.1,30.7
7.3,7.8,1557.3,60.2,30.9
7.3,8.3,1574.5,70.9,31
7.4,8.3,1594.4,83.2,31
7.4,8.2,1625.9,86.5,30.8
7.5,7.9,1651.3,88.5,30.7
7.6,7.8,1690.8,86.2,30.5
7.8,7.8,1743.9,83.4,30.3
7.9,7.5,1808,80.3,30.2
8,7.2,1888,76.1,30
8,6.6,1979,71.6,29.7
7.9,6,2056.8,67,29.5
7.8,5.5,2091.9,62.1,29.4
7.7,5.2,2068.8,56.7,29.3
7.7,4.9,2052.8,52.7,29.2
7.7,4.6,2067.7,50.2,29.1
7.6,4.4,2115,48.4,29
7.6,4.2,2192.9,46.1,28.9
7.6,4,2279.5,43.8,28.8
7.6,3.9,2328.5,41.5,28.7
7.5,3.9,2343.9,39.2,28.7
7.5,4,2339.2,38.3,28.6
7.5,4.2,2321.3,38.6,28.6
7.6,4.5,2294,40.7,28.6
7.6,4.7,2272.6,44.9,28.6
7.6,4.9,2260.1,51.5,28.6
7.6,5.1,2256.1,57.5,28.7
7.6,5.7,2255,60.6,28.8
7.7,6.1,2257,62,28.8
7.7,6.4,2259.9,63,28.8
7.7,6.3,2260.3,61.8,28.8
7.6,6,2264.7,60.5,28.7
7.6,5.6,2275.5,59.8,28.5
7.5,5.3,2295.7,60.1,28.4
7.4,4.9,2326.5,60.3,28.3
7.4,4.6,2368.5,59.8,28.2
7.4,4.3,2411.8,57.4,28.1
7.3,4.1,2433.4,54.6,27.9
7.3,3.9,2420.7,51.4,27.8
7.3,3.8,2394.8,49.5,27.7
7.2,3.7,2361.5,48.5,27.6
7.2,3.6,2338.8,48.1,27.5
7.2,3.5,2329.9,48.4,27.4
7.2,3.5,2335.6,47.9,27.3
7.2,3.5,2355.6,46.8,27.3
7.2,3.6,2381.4,44.6,27.3
7.2,3.9,2405.8,42.3,27.4
7.2,4.3,2413.8,40.9,27.5
7.2,4.7,2402.9,40.8,27.6
7.2,5.2,2369.5,42.8,27.8
7.2,5.7,2307.5,45,27.9
7.2,6.6,2214.9,44.7,28
7.2,7.7,2093,42.6,28.1
7.3,8.8,2001,40.9,28.2
7.3,9.5,1966.4,40.3,28.2
7.3,9.7,1986.2,40.9,28.2
7.3,9.3,2039.4,41.7,28.1
7.3,9.5,2035.3,42.5,28.1
7.3,9.3,2033.8,44,28
7.2,8.7,2031.7,45.4,27.9
7.2,7.9,2028.9,46,27.8
7.1,6.9,2032.3,44.9,27.6
7.1,6.3,2006.3,43.2,27.5
7.1,5.8,1973,42.6,27.4
7.1,5.2,1954.4,41.5,27.3
7.1,4.6,1952.7,40.8,27.2
7,4.2,1970.2,41.6,27.2
7,3.8,2014,44.1,27.2
7,3.3,2090.7,47.2,27.2
7,2.9,2140.3,50.2,27.3
7,2.6,2160.3,52.1,27.4
7,2.5,2166,52.8,27.4
7,2.5,2152.7,53.5,27.5
7,2.5,2151.9,53.3,27.5
