PH,oxy,elec,tur,tem
7.13,3.23,439,42,27.7
7.11,3.15,413,39,27.7
7.08,2.97,398,39,27.6
7.16,2.99,392,44,27.7
7.06,2.81,389,40,27.5
7.05,2.73,389,39,27.5
7.07,3.2,392,33,27.6
7.4,4.08,404,29,27.9
7.11,4.4,426,44,28.1
7.12,4.88,411,57,28.4
7.22,6.02,405,51,29.1
7.52,7.2,410,51,29.7
7.33,7.28,426,41,29.6
7.54,8.55,463,35,30.1
7.59,8.57,467,36,30.1
7.56,8.89,492,42,29.7
7.41,7.96,501,42,29.6
7.35,7.53,504,51,29.5
7.36,7.73,498,41,29.4
7.38,7.55,507,38,29.3
7.19,6.43,504,35,29.1
7.12,5.65,486,49,29.1
7.06,5.53,489,41,29
7.03,5.93,489,47,29.1
6.99,5.17,480,39,29
6.94,5.09,498,36,28.9
6.9,5.12,486,32,28.9
7.04,5.23,498,33,28.9
6.78,4.59,501,31,28.7
6.75,4.4,504,32,28.7
6.7,4.4,511,35,28.7
6.85,5.42,532,36,28.7
6.69,4.81,535,33,28.4
6.73,5.64,544,29,28.7
6.73,6.55,551,35,29
6.79,7.12,550,45,29
6.74,5.76,665,42,28.9
6.73,4.27,605,44,28.7
6.69,3.96,627,49,28.6
6.69,3.6,708,79,28.7
6.66,2.61,906,79,28.7
6.68,2.17,835,87,28.6
6.67,1.49,717,77,28.3
6.74,1.66,633,69,28.2
6.77,1.93,377,41,28.1
6.76,1.71,352,39,28.1
6.68,1.73,350,38,28
6.71,2.02,343,36,28.2
6.64,1.65,346,29,28
6.61,1.67,343,28,28
6.59,1.53,349,26,27.9
6.76,1.73,349,25,28
6.75,1.32,349,22,27.9
6.78,1.23,352,26,27.9
6.79,1.51,352,24,28
6.86,2.41,362,26,28.5
6.71,2.38,386,29,28.7
6.68,2.18,368,48,28.9
6.64,3.08,404,46,29.1
7.46,4.2,398,43,29.1
7.03,3.75,404,44,29
7.09,4.04,413,44,29.1
7.11,4.14,423,40,29.1
7.54,3.86,479,32,29
7.14,4.3,454,35,29.1
7.11,4.06,473,35,28.9
7.1,4.01,495,31,28.7
7.53,3.78,535,32,28.6
7.04,3.44,547,34,28.5
7.03,3.1,554,35,28.5
7.01,2.77,587,35,28.4
7.57,2.6,581,23,28.4
7.02,2.63,560,29,28.2
6.98,2.72,548,26,28.2
7,2.59,560,23,28.1
7.55,2.57,544,28,28.2
7,2.56,551,24,28
7.01,2.65,547,22,27.9
7.02,2.74,544,23,28
7.57,3.52,560,16,28.4
7.04,3.81,560,14,29.1
7.06,4.02,547,18,29.9
7.01,3.26,563,29,29.4
7.55,3.32,581,33,29
7.15,5.14,602,25,30.4
7.15,5.11,596,18,29.8
7.16,5.33,605,32,29.5
7.53,4.44,661,28,29.1
7.09,3.93,701,38,28.9
7.09,4.37,680,30,28.9
7.1,4.43,670,21,28.8
7.52,4.31,630,20,28.9
7.08,3.93,614,20,28.7
7.06,3.78,605,18,28.7
7.06,3.77,602,20,28.6
7.37,3.74,603,23,28.7
7.02,3.37,617,16,28.6
6.97,3.4,617,20,28.4
6.98,3.25,627,10,28.4
7.44,3.44,645,16,28.5
7.01,3.18,630,15,28.5
7.01,3.17,618,16,28.4
6.99,2.95,612,18,28.4
7.31,3.24,563,22,28.7
6.99,3.65,587,15,28.8
7,4.54,575,16,29.3
6.89,4.19,578,24,29.2
7.13,5.51,596,23,30.4
7.02,6.56,608,23,31
7.14,8.59,590,28,31.7
7.22,9.34,569,39,31.7
7.12,9.66,642,50,32
7.15,8.54,648,47,31.6
7.02,6.68,785,82,31.3
6.92,3.89,878,88,30.9
7.03,3.26,828,103,30.7
6.89,2.34,816,104,30.5
6.89,2.69,686,88,30.3
6.86,3.53,454,52,30.3
6.85,3.84,417,58,30.2
6.77,2.94,426,44,30.2
6.74,2.69,404,38,30
6.71,2.8,380,35,29.9
6.71,3.14,370,28,30
6.67,2.59,374,27,29.7
6.65,2.19,365,32,29.7
6.64,2.44,370,26,29.8
6.62,4.34,401,28,30.4
6.61,4.35,417,58,30.8
6.6,5.41,447,44,31.3
6.59,6.66,460,51,31.6
6.58,8.6,476,57,32.4
6.58,7.87,470,58,32.2
6.59,7.57,476,53,32.1
6.62,7.6,525,54,32.4
6.55,7.85,614,65,32.2
6.57,6.11,592,54,31.4
6.59,5.22,664,71,31
6.61,4.68,677,78,30.6
6.58,4.52,727,49,30.5
6.59,3.6,733,54,30.2
6.58,3.47,692,63,30.2
6.56,3.39,698,45,30.2
6.5,4.03,733,29,30.2
6.52,3.17,711,31,30
6.52,3.42,705,29,30
6.51,3,695,31,30
6.48,3.69,683,33,30
6.49,2.97,708,20,29.9
6.51,2.79,718,36,29.9
6.53,2.96,680,42,29.9
6.46,4.63,677,40,30.4
6.55,5.17,686,48,30.8
6.55,5.27,683,63,31.2
6.55,6.47,664,56,31.7
6.47,9.24,667,59,32.4
6.56,7.99,657,53,32.4
6.58,8.49,702,51,32.6
6.58,8.57,644,49,32.5
6.54,9.61,626,49,32.6
6.64,8.91,642,51,32.4
6.66,8.66,670,47,32
6.68,7.58,667,33,31.6
6.67,8.39,677,37,31.5
6.75,7.15,645,36,31.4
6.7,5.79,614,31,31.3
6.69,4.95,608,35,31.3
6.65,5.04,670,24,31.3
6.72,3.6,654,30,31
6.68,2.97,670,32,30.9
6.71,2.75,695,31,30.9
6.66,3.31,673,36,30.8
6.71,2.03,668,32,30.7
6.73,1.71,695,31,30.6
6.71,1.74,708,39,30.6
6.67,2.45,692,33,30.9
6.71,2.85,695,39,31.2
6.71,3.18,714,55,31.5
6.7,4.07,717,53,31.7
6.7,5.54,723,52,32.2
6.74,4.63,748,65,32.2
6.78,4.68,742,49,32.3
6.8,5.8,701,63,32.6
6.76,5.96,748,55,32.5
6.85,3.87,766,40,32.3
6.87,4.6,787,59,32.2
6.93,2.28,729,71,32.2
6.88,2.01,742,77,31.8
6.88,0.53,828,85,31.2
6.89,0.18,918,118,30.9
6.95,0.16,928,127,30.5
6.94,0.31,605,116,30.5
6.85,0.34,485,93,30.4
6.85,0.38,432,73,30.4
6.9,0.35,430,111,30.3
6.95,0.48,432,49,30.4
6.86,0.3,420,50,30.4
6.9,0.29,411,49,30.2
6.92,0.27,413,55,30.2
6.87,0.54,426,57,30.4
6.92,0.47,423,32,30.5
6.92,0.74,445,58,30.7
6.93,0.8,429,118,30.7
7.74,7.47,420,98,31
7.69,6.56,432,135,30.8
7.3,6.47,455,123,30.2
7.33,6.36,454,98,30.6
7.76,5.77,463,109,30.4
7.32,4.81,578,76,30.3
7.46,4.63,578,64,30.1
7.12,4.36,563,58,30
7.65,4.2,535,54,30
7.28,3.75,527,51,29.9
7.32,3.5,550,48,29.9
7.18,3.41,563,43,29.9
7.67,3.35,584,45,29.9
7.1,3.07,587,41,29.8
7.1,2.81,593,41,29.7
7.04,2.68,599,43,29.6
7.66,2.6,596,40,29.6
7.18,2.54,605,41,29.6
7.06,2.48,630,44,29.7
7.17,2.75,639,58,29.4
7.78,3.1,591,57,29.3
7.1,2.98,593,47,29.2
7.12,3.19,572,47,29.3
7.16,3.91,569,61,29.3
7.82,3.77,557,61,29.4
7.1,3.27,582,51,29.3
7.11,3.36,599,46,29.5
7.19,4.39,671,47,29.7
7.78,5.14,642,60,29.8
7.16,4.35,683,50,29.7
7.15,4.16,702,55,29.6
7.09,2.7,718,48,29.7
7.43,2.34,711,45,29.6
7.03,1.73,677,41,29.4
7.03,1.62,612,45,29.2
6.99,1.45,575,45,29
7.18,1.32,578,48,28.8
6.96,1.43,594,41,28.5
6.96,1.22,526,35,28.5
6.98,1.53,448,30,28.5
7.14,1.16,405,24,28.8
6.95,1,392,20,28.8
6.96,0.93,389,16,28.9
6.96,0.9,392,16,28.8
7.09,1.05,392,17,28.9
6.95,1.19,395,17,28.8
6.95,1.58,396,20,28.9
6.91,0.73,430,22,28.9
7.07,1.67,404,28,29.1
6.94,1.56,426,31,28.9
6.91,1.6,420,31,28.9
6.88,1.49,460,49,28.6
7.02,1.61,480,46,28.6
6.9,1.62,439,45,28.6
6.88,1.63,395,36,28.6
6.86,1.49,386,35,28.5
6.99,1.46,389,36,28.5
6.86,1.36,395,34,28.4
6.85,1.34,395,36,28.2
6.84,1.47,383,31,28.1
6.97,1.44,389,36,28.1
6.85,1.27,423,40,27.9
6.86,1.21,445,37,27.7
6.84,1.08,501,36,27.6
7,1.14,420,37,27.7
6.83,1.12,392,35,27.7
6.81,0.94,597,36,27.7
6.81,1.16,499,32,27.7
7.03,1.38,470,29,27.8
6.83,1.62,473,31,27.8
6.84,1.34,483,32,27.7
6.85,2.37,473,33,27.8
7.02,2.64,476,48,27.8
6.8,2.12,414,43,27.7
6.8,2.14,411,46,27.7
6.8,1.95,603,49,27.4
7.05,1.85,590,51,27.4
6.77,1.64,557,44,27.3
6.78,1.47,464,33,27.3
6.77,1.37,451,28,27.2
7.02,1,389,21,27.2
6.71,1.1,377,16,27.2
6.72,1.05,380,16,27.2
6.69,1.02,374,15,27.1
7.02,0.83,374,16,27.2
6.74,0.91,371,13,27
6.7,0.9,395,15,27
6.73,0.81,426,18,26.9
7.05,0.77,516,19,26.8
6.69,0.89,386,17,26.8
6.68,0.95,340,15,26.8
6.67,1.33,346,15,26.8
7.02,1.7,338,19,27.1
6.66,2.36,338,26,27.5
6.65,2.02,340,28,27.4
6.64,2.01,317,24,27.4
6.98,2.61,318,32,27.7
6.66,3.35,317,41,27.9
6.65,4.85,321,52,28.6
6.63,4.34,435,66,29
6.95,4.22,912,108,29.6
6.68,3.85,856,101,29.6
6.72,4.24,538,75,29
6.72,3.99,454,67,28.7
6.98,3.87,379,55,28.4
6.66,3.64,392,51,28.4
6.67,3.55,368,47,28.4
6.65,3.5,356,47,28.3
6.94,3.51,349,50,28.2
6.64,3.37,346,45,28.2
6.65,3.34,343,44,28.1
6.65,3.27,343,40,28
6.92,3.3,337,37,28.1
6.65,3.26,337,35,27.9
6.66,3.15,337,38,27.8
6.68,3.2,337,39,27.9
7.01,3.95,346,49,28.2
6.68,4.63,344,45,28.2
6.65,3.87,349,48,28.4
6.66,3.7,350,52,28.4
6.92,5.27,358,50,29
6.63,4.92,365,48,29
6.66,5.14,370,45,29.2
7.07,4.34,377,63,29
7.5,5.4,398,54,29.4
7.17,5.11,404,64,29.3
7.11,4.42,404,71,29.1
6.96,5.15,410,63,29
7.54,5.39,420,56,29
6.95,5.2,430,48,28.9
6.99,5.18,426,48,28.7
7.08,5.15,420,48,28.7
7.52,5.05,438,56,28.8
7.08,4.73,454,54,28.6
7.12,4.56,489,48,28.6
7.06,4.37,479,49,28.4
7.57,4.7,454,41,28.3
7.01,4.46,451,41,28.2
7.09,4.31,451,42,28
7.08,4.47,445,42,28.2
7.63,5.32,467,46,28.3
7.12,5.3,417,55,28.5
7.07,3.8,508,69,28.5
7.09,4.3,614,57,28.7
7.74,5.53,633,54,29
7.22,6.19,626,44,29
7.17,6.06,642,50,29.1
7.19,6.17,660,55,29.2
7.75,8,642,49,29.5
7.3,7.3,717,47,29.3
7.29,7.72,689,50,29.2
7.24,7.35,683,55,29
7.7,7.17,689,57,29
7.16,6.91,667,41,28.9
7.05,6.03,826,53,28.9
7.02,5.4,940,61,28.8
7.55,6.08,841,54,28.8
7.02,5.72,837,50,28.6
6.95,5.62,819,45,28.5
6.97,5.53,779,40,28.4
7.35,5.57,826,43,28.4
6.91,5.1,853,46,28.4
6.91,5.13,872,42,28.4
6.89,5.06,912,38,28.4
7.13,5.62,918,40,28.5
6.9,5.23,903,41,28.5
6.88,4.66,906,54,28.6
6.87,4.82,665,52,28.6
6.93,5.8,891,52,28.8
6.88,5.92,875,66,28.8
6.86,6.34,794,48,28.9
6.85,5.97,875,58,28.9
6.76,5.13,714,65,29
6.83,3.75,946,84,28.9
6.83,2.82,915,92,28.6
6.83,2.81,794,88,28.4
6.73,3.31,602,85,28.5
6.82,3.79,448,70,28.3
6.76,4.1,392,58,28.3
6.75,4.15,265,51,28.2
6.6,4.27,362,49,28.3
6.71,3.9,352,44,28.2
6.68,3.78,349,48,28.2
6.69,3.79,343,37,28.2
6.55,3.81,334,36,28.2
6.69,3.43,328,35,28.1
6.67,3.21,326,41,28
6.65,3.56,330,42,28.2
6.53,3.67,331,50,28.5
6.63,3.09,327,53,28.5
6.61,3.36,334,53,28.6
6.61,4.93,340,56,29.1
6.48,5.54,343,44,29.4
6.6,5.05,352,40,29.3
6.6,4.59,359,49,29.3
6.6,4.29,385,48,29.1
6.49,4.76,420,50,29.5
6.6,4.11,476,41,29.2
6.6,3.56,513,53,28.9
6.6,3.52,535,43,28.8
6.5,3.69,544,30,28.8
6.59,3.35,550,29,28.6
6.59,3.45,526,28,28.6
6.59,3.28,522,27,28.6
6.52,3.38,519,29,28.7
6.6,3,517,26,28.5
6.61,2.86,519,25,28.5
6.61,2.83,510,22,28.5
6.61,2.92,510,24,28.5
6.64,2.65,509,22,28.5
6.66,2.75,483,31,28.5
6.64,2.98,454,24,28.7
6.64,3.3,441,29,28.9
6.67,3.34,420,27,28.8
6.68,3.77,426,26,29
6.71,4.92,405,24,29.7
6.72,6.06,451,29,30.4
6.79,5.91,470,26,30.4
6.81,5.87,476,51,30.3
6.81,5.1,400,64,30.5
6.91,4.94,444,68,30.6
6.94,4.13,510,68,30.6
6.95,1.44,1044,78,30.5
6.96,0.56,1001,65,30.2
7.22,0.52,847,83,29.9
7,0.33,742,82,29.6
6.98,0.9,450,55,29.6
6.95,0.89,398,44,29.5
7.13,1.05,369,45,29.6
6.94,0.93,371,39,29.5
6.95,0.78,370,37,29.4
6.95,0.83,371,36,29.4
7.13,0.97,334,29,29.4
6.92,0.69,337,31,29.2
6.94,0.75,340,29,29.1
6.94,0.87,368,31,29.3
7.23,1.4,401,38,29.8
6.98,1.52,401,43,30
7.01,1.78,392,51,30.3
7.05,2.4,413,58,30.8
7.83,6.71,435,56,31.2
7.26,6.57,441,56,31.3
7.31,7.24,441,54,31.5
7.38,7.28,450,54,31.4
7.87,7.57,501,49,31.4
7.48,7.17,544,50,31.2
7.27,6.56,575,53,31
7.32,6.33,608,44,30.7
7.82,6.01,623,36,30.5
7.2,5.57,623,30,30.4
7.2,5.28,620,35,30.2
7.29,5.16,593,37,30.2
7.79,5.55,584,40,30.4
7.19,5.11,590,40,30.3
7.14,4.73,605,39,30.3
7.13,4.56,606,37,30.2
7.73,4.77,606,36,30.2
7.1,4.31,587,39,30
7.1,4.09,535,41,29.8
7.12,4.05,488,44,29.9
7.69,4.35,492,42,30
7.15,4.32,486,40,30
7.13,5.04,492,41,30.2
7.24,6.46,514,36,31
7.79,7.34,535,38,31.3
7.27,7.01,577,42,31.2
7.45,8.15,578,39,31.6
7.61,8.78,608,43,32.2
7.92,10.03,635,39,32.2
7.7,9.74,617,53,32.4
7.84,9.46,538,77,32.6
7.35,6.55,717,107,32.1
7.72,3.03,1044,94,31.7
7.15,1.32,958,87,31.2
7.13,2.07,761,81,31
7.13,3.24,547,79,31
7.65,3.93,470,70,31
7.1,3.53,444,72,30.8
7.07,3.83,423,48,30.7
7.08,3.79,398,49,30.6
7.57,3.89,386,54,30.7
7.07,3.37,386,48,30.5
7.08,3.16,386,70,30.4
7.08,3.36,386,79,30.3
7.56,4.15,401,64,30.6
7.11,4.28,423,56,30.8
7.16,4.57,429,129,31.4
7.16,4.58,438,215,32
7.65,6.34,457,166,32.5
7.31,7.29,432,134,32.7
7.43,7.76,447,112,33
7.44,7.86,469,85,32.8
7.76,8.87,453,79,32.9
7.58,8.38,482,74,32.6
7.58,7.92,488,84,32.4
7.45,7.37,491,86,32
7.66,7.48,495,77,32
7.38,6.46,497,64,31.6
7.32,5.43,504,77,31.3
7.23,4.8,501,91,31.3
7.56,5.24,510,90,31.1
7.21,4.79,519,67,31
7.2,4.53,557,50,31
7.24,4.44,560,51,31
7.49,4.41,559,56,30.9
7.18,4.05,550,53,30.8
7.12,3.79,556,48,30.7
7.13,3.79,559,50,30.8
7.44,4.56,584,54,31
7.2,4.79,584,64,30.9
7.21,5.33,544,65,31.1
7.23,5.49,500,87,31.4
7.56,6.33,584,96,31.7
7.28,6.02,608,102,31.7
7.22,4.84,584,97,31.6
7.22,5.27,584,83,31.6
7.53,6.22,519,101,31.7
7.35,5.86,564,105,31.5
7.24,4.66,581,73,31.4
7.29,5.07,568,84,31.2
7.5,4.43,602,65,31
7.15,3.57,620,51,30.8
7.12,2.96,602,45,30.7
7.1,2.54,664,51,30.7
7.4,2.81,673,52,30.7
7.09,2.68,702,38,30.6
7.07,2.51,717,43,30.5
7.07,2.41,736,36,30.4
7.37,2.65,748,40,30.5
7.08,1.65,770,33,30.2
7.06,1.64,773,44,30.1
7.07,1.29,807,47,30
7.36,1.44,897,55,30.1
7.09,2.17,862,46,29.9
7.08,1.56,1056,51,30.1
7.07,1.06,1292,49,30.2
7.35,1.76,1324,58,30.1
7.07,1.24,1419,56,30
7.09,2.37,1355,44,29.9
7.18,4.28,1483,9,29.9
7.27,4.49,1313,59,29.6
7.33,4.36,1184,55,29.6
7.51,3.38,994,51,29.6
7.1,2.55,805,58,29.4
7.06,2.02,755,61,29
7.13,1.95,698,59,28.8
7.47,1.73,651,63,28.7
7.09,1.75,528,54,28.8
7.11,1.7,460,50,29
7.11,1.7,407,49,29.2
7.39,1.58,407,49,29.3
7.09,1.5,371,49,29.2
7.1,1.38,401,48,29.2
7.08,1.31,401,48,29.1
7.35,1.33,413,48,29.4
7.09,1.23,423,48,29.3
7.07,1.27,417,48,29.3
7.08,1.48,429,48,29.4
7.43,2.3,398,56,29.6
7.06,1.84,398,49,29.4
7.12,2.52,395,58,29.5
7.08,1.52,395,49,29.2
7.39,1.47,398,49,29.3
7.08,2.08,395,49,29.3
7.12,2.28,395,49,29.2
7.07,2.13,386,49,29.1
7.39,2.22,375,49,29.1
7.11,2.12,374,49,28.9
7.07,1.91,438,53,28.7
7.08,1.5,563,54,28.6
7.37,1.23,587,50,28.5
7.07,1.19,578,50,28.4
7.06,1.18,429,49,28.6
7.05,1.18,392,49,28.7
7.29,1.11,377,49,28.8
7.03,1.13,370,48,28.7
7.01,1.07,370,48,28.7
7,1.24,370,48,28.8
7.31,1.94,352,48,29
7.08,2.86,365,48,29.2
7.11,3.66,371,49,29.4
7.17,4.73,365,49,29.7
7.42,4.91,365,59,29.7
7.15,5.29,361,56,29.6
7.15,4.4,364,72,29.6
7.11,3.49,362,91,29.5
7.45,5.49,361,77,29.8
7.26,7.85,358,71,29.9
7.35,6.86,362,66,29.9
7.38,7.85,364,57,29.8
7.46,7.91,376,68,29.8
7.26,6.05,371,56,29.4
7.16,5.27,380,51,29.3
7.05,3.2,435,56,29
7.16,2.27,482,56,28.9
6.97,1.61,529,63,28.7
7,1.76,529,61,28.7
6.95,1.99,444,56,28.7
7.17,2.42,380,58,28.8
6.98,2.05,380,51,28.7
6.99,1.89,377,51,28.7
6.96,2.24,392,53,28.8
7.2,3.47,392,61,29.2
7.07,5.34,370,62,29.7
7.21,7.43,374,61,30.4
7.18,7.78,370,80,30.8
7.46,9.17,355,82,31.3
7.44,10.01,334,59,31.7
7.45,10.74,333,52,31.9
7.29,9.93,327,61,31.5
7.61,11.46,342,60,32
7.2,7.11,370,86,30.8
7.08,5,413,101,30.1
7.01,4.44,407,64,29.7
7.19,4.07,422,52,29.5
6.97,3.1,414,49,29.1
6.95,3.1,401,49,29.1
6.95,3.55,346,49,29.1
7.05,3.66,358,49,29.2
6.94,3.41,367,48,29.1
6.92,3.39,367,48,29.1
6.94,3.59,398,50,29.2
7.02,3.75,392,50,29.3
6.91,3.42,395,49,29.2
6.96,4.24,367,49,29.4
6.97,4.02,370,50,29.6
7.02,3.42,383,79,29.7
6.95,3.72,374,60,29.9
6.98,4.82,355,67,30.3
7.01,5.24,362,76,30.4
7.16,10.91,343,63,32.7
7.39,10.4,336,50,32.9
7.11,8.12,361,54,31.7
7.14,7.41,358,50,31.2
7.07,6.5,367,65,31
7,5.21,373,67,30.7
6.97,3.49,395,64,30.2
6.95,4.04,386,50,29.9
6.93,3.38,401,54,29.8
6.9,2.52,404,50,29.6
6.92,2.65,408,48,29.6
6.92,2.07,407,48,29.6
6.91,2.2,407,49,29.7
6.87,1.86,398,48,29.6
6.87,2.08,386,48,29.7
6.86,2.05,362,48,29.8
6.89,1.91,352,48,30
6.84,1.67,365,48,29.9
6.82,1.61,370,48,29.9
6.85,2.03,349,48,29.9
6.98,3.61,355,49,30.4
6.91,4.47,349,49,31
7.01,5.31,349,49,31.1
6.98,4.65,358,49,31.1
7.13,7.92,374,57,32
7.07,6.39,388,52,32.3
7.05,5.89,500,59,32.7
7.05,4.59,751,78,33.1
7.16,5.13,757,114,33.6
7.04,2.11,438,86,32.7
7.01,2.26,397,67,32.3
7,2.09,358,55,31.9
7.08,2,358,55,31.6
6.96,1.58,345,50,31.4
6.99,1.27,352,50,31.3
6.96,1.12,339,48,31.1
7.09,1.44,349,49,31.2
6.93,0.87,361,49,31
6.99,0.86,355,48,31
6.98,0.74,346,48,30.9
7.11,0.81,333,49,31
6.99,0.48,352,49,30.9
6.98,0.44,352,48,30.9
6.96,0.52,352,48,31
7.11,1.41,355,49,31.4
7,1.17,358,48,31.5
6.99,0.61,367,48,31.6
7.03,1.25,367,51,31.9
7.29,6.64,342,52,33.4
7.17,3.51,370,50,33
7.3,4.28,342,50,33.4
7.2,2.1,364,50,33
7.21,0.96,429,53,32.4
7.06,0.91,410,49,32.4
7,0.41,466,50,32
7.02,0.34,466,50,31.8
7.13,0.32,479,52,31.7
7.01,0.24,519,49,31.5
7.02,0.26,525,49,31.4
7.01,0.22,500,49,31.3
7.16,0.34,507,48,31.3
7.01,0.25,507,47,31.2
7.02,0.22,485,48,31.1
7.03,0.23,482,47,31.1
7.1,0.28,419,48,31.2
7.02,0.2,504,48,31
7.02,0.2,498,48,31
7.03,0.21,516,48,31
7.12,0.35,532,48,31.3
7.02,0.23,522,48,31.3
7.02,0.33,504,49,31.4
7.01,0.28,497,49,31.8
7.16,0.88,450,50,32.7
7,0.58,453,49,33
7.07,1.12,447,50,33.2
7.03,0.81,508,58,33.2
7.18,1.05,638,93,33.3
7.06,0.5,806,102,33.5
7.09,0.43,676,103,33.2
7.1,0.4,513,78,32.7
7.18,0.42,500,77,32.5
6.99,0.39,456,66,32.3
6.98,0.44,400,55,32.1
6.98,0.37,400,53,32
7.1,0.69,404,55,31.9
6.97,0.47,426,50,31.7
6.98,0.39,416,50,31.7
6.99,0.27,416,50,31.6
7.05,0.43,382,50,31.6
6.95,0.29,364,50,31.5
6.96,0.31,355,49,31.4
6.94,0.45,370,49,31.4
7.08,0.73,389,50,31.7
7.26,4.26,306,50,31.8
7.16,4.13,303,52,31.8
7.28,5.91,305,253,32
7.48,5.47,407,247,32.1
7.33,4.57,419,212,32.3
7.37,4.73,453,85,32.3
7.52,5.97,494,70,32.4
7.59,6.29,476,93,32.2
7.45,5.13,565,135,31.7
7.27,3.66,645,140,31.5
7.19,2.48,629,105,31.1
7.38,3.12,457,78,31.3
7.14,2.89,425,69,31.2
7.16,2.77,423,63,31.2
7.14,2.51,404,63,31.1
7.24,2.67,395,61,31.2
7.13,2.54,410,70,30.7
7.1,2.32,398,60,30.7
7.06,2.16,389,55,30.7
7.3,2.63,380,55,30.7
7.11,2.75,389,54,30.5
7.1,2.65,383,60,30.2
7.07,2.29,392,56,30.3
7.37,2.51,398,51,30.5
7.09,2.65,420,51,30.2
7.06,2.34,435,50,30.5
7.1,2.43,438,50,30.4
7.43,2.68,441,60,30.7
7.19,3.36,420,50,30.6
7.11,2.66,398,67,30.4
7.1,2.71,398,61,30.3
7.45,2.32,432,64,30.2
7.07,1.98,587,63,29.8
7.08,1.39,721,57,29.6
7.06,1.03,648,59,29.6
7.51,0.98,569,64,29.7
7.03,0.94,467,52,29.7
6.99,0.95,368,49,30.1
6.98,0.92,359,48,30.1
7.43,0.95,355,48,30.2
6.97,0.89,355,47,30.2
6.96,0.83,358,47,30
6.95,0.83,358,47,30
7.45,0.9,362,47,30.1
6.97,0.85,358,47,30
6.96,0.85,365,47,30
6.95,1.05,365,47,30.1
7.45,1.63,374,48,30.1
6.97,1.37,374,47,30.1
7,1.94,373,48,30
6.99,2.56,376,48,30.3
7.44,3.85,395,48,30.8
7.11,4.51,395,48,30.9
6.66,5.37,380,49,31.3
7.01,5.33,376,52,31.4
7.43,11.55,388,59,31.6
7.05,4.98,535,81,31.3
7.02,4.06,717,110,30.9
7.01,2.87,766,112,30.5
7.33,2.13,751,110,30.2
6.96,1.99,593,113,29.9
6.91,2.14,451,101,29.8
6.91,2.02,392,78,29.7
7.18,2.02,367,65,29.8
6.88,2.01,355,66,29.5
6.8,1.9,346,66,29.5
6.9,2.11,346,66,29.4
7.1,1.9,346,77,29.5
6.89,1.72,346,60,29.3
6.85,1.73,346,63,29.2
6.86,1.9,337,60,29.3
7.13,2.6,331,60,29.7
6.93,3.18,334,54,29.6
6.91,3.67,334,58,29.6
6.96,4.43,330,51,29.8
7.25,6.73,331,77,30.4
6.94,6.67,333,65,30.5
7.23,8.51,331,70,30.9
7.14,7.73,334,79,30.9
7.44,7.12,340,63,30.9
7.25,8.1,343,109,31.5
7.17,6.08,623,153,31.2
7.05,3.07,915,130,30.6
7.45,1.85,853,122,30.3
6.97,1.33,813,109,29.9
7.02,1.68,642,83,29.8
7,2.19,513,71,29.8
7.34,2.69,438,73,29.7
6.91,2.4,404,55,29.7
6.89,2.38,389,57,29.6
6.91,2.29,334,50,29.4
7.26,2.36,318,55,29.4
6.88,2.15,343,50,29.4
6.86,2.05,346,50,29.3
6.83,2.36,340,50,29.4
7.27,3.67,346,78,29.8
6.99,4.6,349,101,30.1
6.97,4.45,367,96,30.3
6.99,4.41,416,121,30.8
7.27,5,392,94,31
6.95,5.4,432,124,31.7
7.09,6.34,386,96,31.8
7.2,7.87,380,90,32.1
7.39,8.78,376,83,32.2
7.37,9.23,364,67,31.8
7.29,7.74,380,67,31.4
7.32,8.09,386,66,31.1
7.33,7.22,397,64,30.9
7.15,6.59,423,54,30.6
7.13,6.04,447,50,30.4
7.08,5.81,467,50,30.3
7.28,5.82,479,50,30.3
7.04,5.17,476,49,30.2
7.03,5.16,476,49,30.1
7.01,5.13,476,49,30.1
7.18,5.19,466,49,30.2
7.02,4.45,479,49,30
6.96,4.29,482,49,29.8
6.93,4.79,467,50,30
7.2,5.75,463,52,30.3
7.1,6.44,473,50,30.6
7.12,7.15,485,50,31.1
7.18,7.56,510,50,31.5
7.27,8.3,522,51,31.7
7.23,8.11,528,51,31.8
7.14,8.18,538,50,32
7.29,8.27,532,49,31.8
7.24,8.38,587,56,31.9
7.35,8.38,639,50,31.7
7.34,8.26,635,50,31.4
7.17,7.61,641,50,31.1
7.24,7.37,657,50,31
7.07,6.42,673,49,30.8
7.07,6.41,686,49,30.7
7.16,6.18,689,49,30.6
7.2,6.34,711,49,30.7
7.11,5.6,657,49,30.6
7.09,5.47,711,48,30.5
7.07,5.13,712,48,30.4
7.18,5.58,723,49,30.4
7.06,4.96,717,48,30.2
7.03,4.69,667,92,30.3
7.05,5.13,676,50,30.6
7.13,6.3,695,50,30.9
7.11,6.68,698,49,31.1
7.17,7.3,644,49,31.3
7.2,7.83,742,49,31.6
7.18,7.67,747,50,31.6
7.26,8.36,763,49,32.1
7.25,8.55,784,49,32.2
7.23,8.31,790,49,32.1
7.2,8.56,837,50,32
7.23,7.68,850,49,31.8
7.3,8.07,806,55,32.1
7.24,7.29,757,53,31.9
7.16,6.36,705,64,31.7
7,3.38,742,67,31.3
7,1.83,752,76,30.9
7.03,1.6,733,73,30.8
7.07,3.15,429,68,31
6.93,2.74,386,56,30.8
6.95,2.63,356,50,30.8
