PH,oxy,tur,elec,tem
6.6,1.1,26.5,295.4,26.9
6.6,1.6,31.4,298.4,27.3
6.6,2.2,39.5,304.3,27.6
6.6,2.7,50.9,311.8,27.8
6.6,3,65.5,319.9,27.9
6.6,3,75.1,327,27.8
6.6,2.7,79.9,333.6,27.6
6.6,2.4,80.9,334.2,27.3
6.6,2.2,80.4,333,27.1
6.6,2,78.1,334.2,26.9
6.6,1.8,77.3,340.5,26.7
6.6,1.7,77.4,353.1,26.5
6.6,1.6,78.6,372.5,26.4
6.6,1.6,80.4,396.5,26.3
6.6,1.6,82.3,422.9,26.2
6.6,1.6,80.4,445.9,26.1
6.6,1.6,75.1,435.5,26
6.6,1.6,66.1,405.4,25.9
6.6,1.6,56,366.9,25.9
6.6,1.6,47.6,335.2,25.9
6.6,1.6,42.1,313.6,25.9
6.6,1.6,38.7,300.7,25.9
6.6,1.6,37.7,294.7,26
6.6,1.7,38,293.8,26
6.6,1.7,40.3,296.9,26
6.7,1.8,43.7,303.1,26.1
6.7,2,47.6,310.3,26.1
6.8,2.2,51.7,316.2,26.1
6.9,2.3,55.5,321.9,26.1
7,2.4,59.3,328.7,26.1
7,2.4,59.7,333.1,26.1
7,2.4,56.1,332.1,26
7,2.4,50.5,323,25.9
7,2.3,45.2,312,25.8
7,2.2,41.4,304.5,25.7
7,2.2,38.8,303,25.7
7,2.2,37.6,309,25.6
7,2.1,37.6,323.5,25.5
7,2,38.5,347.6,25.5
7,1.9,39.2,382.1,25.4
7,1.8,38.7,414.4,25.4
7,1.7,37.1,429.2,25.4
7,1.6,34.8,416.6,25.4
7,1.5,32,388,25.4
7,1.5,29.7,359.2,25.5
7,1.5,28.6,346.1,25.5
7,1.5,29.4,349.4,25.6
7,1.5,31.7,369.7,25.7
6.9,1.6,34.3,402.3,25.8
6.9,1.7,35.7,429,26
7,1.9,36.5,434.6,26.1
6.9,2,36.3,431,26.3
6.9,2.2,35.8,420,26.5
6.9,2.4,35.2,406.6,26.6
7,2.5,35.2,396.6,26.6
7,2.5,35,391.8,26.6
7,2.5,35.3,388.3,26.6
7,2.5,36.2,389.3,26.5
7,2.4,37,395.4,26.4
6.9,2.2,37.7,406.3,26.3
6.9,2.1,37.9,411.7,26.2
6.9,1.9,37.6,415.6,26.1
6.9,1.7,36,408.4,26.1
6.9,1.6,33.4,397.9,26
6.9,1.6,31.6,390.8,26
6.9,1.6,30.2,382.8,25.9
6.9,1.6,28.9,375.6,25.9
6.9,1.6,27.5,368.9,26
6.9,1.8,26.1,362,26
6.9,2,25.3,356.2,26.1
6.9,2.2,25.6,352.9,26.3
6.8,2.3,26.8,354.6,26.4
6.8,2.4,28.8,364.5,26.6
6.8,2.5,31.7,385.4,26.9
6.8,2.8,35.6,422.3,27.3
6.8,3.3,41.2,480.6,27.9
6.8,3.6,48.2,564.6,28.4
6.9,3.8,56.2,659.7,28.8
6.9,3.9,63.3,730.2,29
6.9,3.9,65.3,737.2,29
6.9,3.9,61.8,689,28.9
6.9,4,56,618.3,28.7
6.9,4,49.4,543.6,28.5
6.9,3.9,43.4,483.8,28.3
6.8,3.9,38.8,441,28.2
6.8,3.8,35.3,411.3,28.1
6.8,3.8,32.4,390.9,28
6.8,3.7,30.1,376.2,27.9
6.8,3.7,28.7,368,27.8
6.8,3.7,28.4,364.4,27.8
6.8,3.7,28.6,363.6,27.7
6.8,3.8,28.9,364,27.7
6.8,4,29.7,365.9,27.7
6.8,4.4,30.3,368.7,27.8
6.8,5,31.4,372.8,28
6.8,5.7,32.7,379,28.1
6.8,6.3,34.2,387.1,28.3
6.8,6.8,36.6,399.3,28.4
6.8,7.1,40.8,416.3,28.5
6.8,7.2,46.7,439.9,28.5
6.8,7.2,56.8,474.8,28.6
6.9,7.1,71.6,521.8,28.6
7,6.8,85.8,581.9,28.7
7.1,6.2,93.4,623.8,28.7
7.2,5.5,91.8,627.5,28.5
7.2,4.8,82.1,597.4,28.4
7.3,4.3,70.3,553.5,28.2
7.3,3.9,59.5,513.1,28.1
7.2,3.6,51.2,480.2,28
7.2,3.4,46,455.5,27.9
7.2,3.3,42.8,437.3,27.8
7.2,3.1,40.8,423.4,27.7
7.1,3,39.6,410.8,27.6
7.1,2.9,39.1,400.9,27.6
7.1,2.9,39,394.5,27.6
7.1,2.9,38.5,391.5,27.6
7.1,3.1,38.1,391.9,27.6
7.1,3.4,38.1,395.1,27.7
7.2,3.9,39.6,400.5,28
7.2,4.6,43.1,406.2,28.3
7.2,5.3,46.2,410.1,28.6
7.3,6.1,46.9,415.2,29
7.4,6.8,45.9,424,29.4
7.4,7.5,43.6,437.3,29.6
7.5,8,41.5,453.7,29.8
7.5,8.3,40.8,469,29.9
7.5,8.4,41.3,483,29.8
7.5,8.2,42.1,493.2,29.7
7.4,7.9,42.8,499.1,29.6
7.4,7.6,42.1,501.4,29.4
7.3,7.1,41.6,501.5,29.3
7.2,6.6,41.6,498.9,29.2
7.2,6.2,42.4,494.5,29.1
7.1,5.8,42.1,491.3,29.1
7,5.6,41.3,489.2,29
7,5.3,39.2,488.2,29
7,5.1,36.8,489.6,28.9
6.9,5,34.7,491.2,28.9
6.9,4.9,33.3,494.8,28.8
6.8,4.8,32.4,499.2,28.8
6.8,4.8,32.2,504.9,28.7
6.8,4.9,32.5,512.4,28.7
6.8,5.2,32.7,522,28.7
6.7,5.4,33,532.7,28.7
6.7,5.7,34.1,546.4,28.7
6.7,5.9,36.9,564.7,28.8
6.7,5.9,41.1,590,28.8
6.7,5.4,45.8,624.5,28.8
6.7,4.8,51.9,656,28.8
6.7,4.1,59.6,693.3,28.7
6.7,3.5,68.2,732.7,28.7
6.7,2.9,73.4,758.1,28.6
6.7,2.3,74.6,737.7,28.5
6.7,2,70.8,676.9,28.4
6.7,1.8,63.3,591.7,28.3
6.7,1.7,53.7,495.9,28.2
6.7,1.7,45.7,423.8,28.1
6.7,1.7,39.5,377.1,28.1
6.7,1.7,34.5,350.4,28
6.7,1.7,30.4,338.3,28
6.7,1.6,27.4,334.8,28
6.7,1.5,25.4,336.5,27.9
6.7,1.5,24.2,340.2,27.9
6.7,1.5,23.9,344.7,28
6.7,1.6,24.9,350.1,28.1
6.8,1.8,26.8,356.4,28.2
6.8,2.1,29.9,364.2,28.4
6.8,2.4,34.1,373,28.6
6.8,2.7,39,380.6,28.8
6.9,3.1,41.8,390.2,29
7,3.5,43,398.7,29
7.1,3.8,42.9,408.2,29.1
7.1,4,41.7,420,29.1
7.2,4.1,39.6,434.6,29.1
7.2,4.1,37.2,452,29
7.2,4.1,35.6,466.9,29
7.2,4,34.4,484.5,28.9
7.2,3.9,33.4,504.4,28.8
7.2,3.7,33,525.2,28.7
7.2,3.4,32.8,542.8,28.6
7.2,3.2,32.2,556.5,28.5
7.2,2.9,30.9,566.2,28.4
7.2,2.7,28.9,568.5,28.3
7.1,2.6,27.7,565.1,28.2
7.1,2.6,26.4,560.1,28.2
7.1,2.6,25.3,556.1,28.1
7.2,2.6,24.5,551.8,28.1
7.1,2.7,23.2,549.5,28.1
7.1,2.8,21.8,548.3,28.1
7.1,3,20.6,548.8,28.3
7.2,3.3,19.5,551.5,28.6
7.2,3.5,19.7,554.9,29
7.2,3.7,21.4,559.7,29.3
7.2,3.9,24,568.9,29.5
7.2,4.1,25.8,581.5,29.6
7.2,4.5,26.4,596.2,29.7
7.2,4.7,26.9,611.5,29.6
7.2,4.7,28.5,629.4,29.5
7.2,4.6,29.3,648.9,29.3
7.2,4.5,29.4,662.1,29.1
7.2,4.4,27.6,663.2,29
7.2,4.3,25,655.4,28.9
7.2,4.2,22.7,641.4,28.8
7.2,4,21.1,627.8,28.7
7.1,3.9,20,617.7,28.7
7.1,3.7,19.4,612.5,28.6
7.1,3.6,18.8,612,28.6
7.1,3.5,17.6,615.3,28.5
7.1,3.4,16.6,619.6,28.5
7.1,3.3,15.4,623.7,28.4
7.1,3.2,15.3,625.2,28.4
7.1,3.1,15.5,621,28.4
7.1,3.1,15.9,612.5,28.4
7.1,3.2,16.6,601.5,28.5
7.1,3.4,17.2,589.5,28.7
7.1,3.8,17.3,583,29
7,4.4,18.2,579.3,29.3
7,5.1,20.3,580.1,29.8
7.1,6,22.9,585.3,30.3
7.1,7,26.8,593.8,30.9
7.1,7.9,32.8,606.3,31.3
7.1,8.3,41.2,628.5,31.5
7.1,8.2,51.3,665.6,31.6
7.1,7.6,62.2,709.1,31.5
7,6.4,74.7,755.3,31.3
7,5.2,84.1,781.7,31.1
7,4.1,89.2,771.2,30.8
6.9,3.4,87.9,726.8,30.6
6.9,3.1,80.2,650.1,30.4
6.9,3,68.7,560.2,30.3
6.8,3,58.4,488.6,30.2
6.8,2.9,48.6,438.5,30.1
6.8,2.8,40.6,403.7,30
6.7,2.7,34.7,381,29.9
6.7,2.7,30.7,369.1,29.8
6.7,2.7,29.1,365.9,29.8
6.7,2.8,29.7,369.1,29.9
6.6,3.3,31.9,378.9,30.1
6.6,4,36.2,394.7,30.5
6.6,4.8,42.4,412.8,30.8
6.6,5.7,46.5,431.7,31.3
6.6,6.6,50.4,449.3,31.6
6.6,7.3,53.6,466.5,32
6.6,7.6,55.8,484.8,32.1
6.6,7.7,57.2,509.2,32.2
6.6,7.5,59.1,542.5,32.1
6.6,7,61.3,580.7,31.9
6.6,6.4,62.7,614.6,31.5
6.6,5.6,64.4,649.1,31.2
6.6,5,63.7,677.4,30.8
6.6,4.4,59.6,699.5,30.6
6.6,4,55.7,711,30.4
6.6,3.7,51.1,713.5,30.2
6.6,3.5,44.4,714.8,30.1
6.5,3.4,37.8,715.7,30.1
6.5,3.3,33.4,712.2,30
6.5,3.2,30.6,707.5,30
6.5,3.1,29.5,702.9,29.9
6.5,3.1,29.6,699.7,29.9
6.5,3.1,30.7,699,29.9
6.5,3.3,34.6,696.6,30
6.5,3.7,39.3,690.5,30.2
6.5,4.3,43.9,685.4,30.5
6.5,5.1,49,681.5,30.9
6.5,5.9,53.5,677.2,31.3
6.5,6.8,55.4,672.3,31.7
6.5,7.7,55.9,668.8,32.1
6.5,8.2,54.7,665.8,32.3
6.6,8.6,53.1,663.8,32.5
6.6,8.9,51.2,656.6,32.5
6.6,9,49.2,651.9,32.4
6.6,8.9,46.8,652.3,32.3
6.6,8.6,43.5,655,32.1
6.7,8.1,39.7,655.1,31.8
6.7,7.6,37,652.2,31.6
6.7,6.9,34.7,645.2,31.5
6.7,6.1,32.6,639.5,31.3
6.7,5.3,31.2,640.5,31.2
6.7,4.6,29.8,649.2,31.1
6.7,3.9,29.9,657.3,31
6.7,3.3,30.4,666.2,30.9
6.7,2.9,31.1,674.1,30.8
6.7,2.5,32.1,678.4,30.8
6.7,2.2,32.9,683,30.7
6.7,2.1,34.2,689.5,30.7
6.7,2.2,36.5,695.2,30.8
6.7,2.5,39.1,699,31
6.7,2.9,43.1,704,31.2
6.7,3.5,47.7,710.7,31.5
6.7,4.1,51,717.2,31.8
6.7,4.6,53.2,723.8,32
6.7,4.9,54.9,730.3,32.2
6.8,5.1,54.6,734.4,32.4
6.8,5.2,55.1,738.6,32.4
6.8,5,55.2,749.6,32.4
6.8,4.4,57,762.3,32.3
6.9,3.7,63.3,774.5,32.2
6.9,2.8,72.2,783.8,32
6.9,2,82.4,796.9,31.7
6.9,1.2,93.3,808.3,31.3
6.9,0.7,103.4,799.4,31
6.9,0.4,108,751.2,30.7
6.9,0.2,105.6,660.8,30.6
6.9,0.2,97.9,571.8,30.4
6.9,0.2,88.5,502.2,30.4
6.9,0.2,79.8,456.5,30.3
6.9,0.2,67,429.6,30.3
6.9,0.2,58.1,414.9,30.3
6.9,0.2,53.2,409.1,30.3
6.9,0.3,52.4,409.6,30.3
6.9,0.6,54.9,413.8,30.4
7,1.1,61.1,418.6,30.5
7.1,1.9,74.3,423.8,30.6
7.2,3.1,91,427.1,30.7
7.4,4.6,102.6,432,30.7
7.4,5.5,110.9,441.7,30.7
7.5,6,111.2,456.4,30.6
7.5,6,105.3,474.9,30.5
7.5,5.8,96.6,498.5,30.4
7.4,5.3,84.4,526.2,30.3
7.4,4.9,72.8,542.9,30.2
7.4,4.5,63.4,549.3,30.1
7.4,4.2,56.2,550,30
7.4,3.9,50.9,551.7,29.9
7.3,3.6,47,557.8,29.9
7.3,3.4,44.2,566.4,29.9
7.3,3.2,42.5,576.2,29.8
7.3,3,41.4,584.9,29.8
7.2,2.8,41.1,592.6,29.7
7.2,2.7,41.5,599.3,29.7
7.3,2.6,42.4,604.7,29.6
7.3,2.6,44.2,609.6,29.6
7.2,2.6,47,612.3,29.5
7.3,2.8,50.1,609.2,29.4
7.3,2.9,51.8,599.3,29.4
7.3,3.1,52.3,589.5,29.3
7.3,3.3,53.2,580.9,29.3
7.3,3.5,54.6,577.7,29.3
7.3,3.7,54.6,581.4,29.4
7.3,3.8,53.3,594.8,29.4
7.3,4,52.1,615.1,29.5
7.3,4.2,51.9,639.9,29.6
7.3,4.2,52.4,660.1,29.7
7.3,4,51.7,679.3,29.7
7.2,3.7,50.8,692.3,29.7
7.2,3.1,49,695.7,29.6
7.2,2.6,47.2,686.6,29.5
7.1,2.1,45.8,665.2,29.4
7.1,1.8,45,635.7,29.2
7.1,1.5,44,605.7,29
7,1.4,42.3,577.6,28.8
7,1.3,38.9,547.1,28.7
7,1.3,34.6,508.1,28.6
7,1.2,29.8,466.9,28.6
7,1.1,25.2,432.4,28.7
7,1.1,21.2,408.6,28.7
7,1,18.4,395.2,28.8
7,1,17,389.8,28.8
7,1.1,17,390,28.9
7,1.2,18.1,394.3,28.9
7,1.2,20.4,401.4,28.9
7,1.3,23.6,410.7,28.9
7,1.4,27.6,418,28.9
7,1.5,31.8,426.8,28.9
6.9,1.5,35.9,434.4,28.8
6.9,1.6,39.9,440.9,28.7
6.9,1.6,41.6,440.2,28.7
6.9,1.6,41.3,429.2,28.6
6.9,1.6,39.5,414.3,28.6
6.9,1.5,37.8,402.2,28.5
6.9,1.5,36.5,394.9,28.4
6.9,1.4,35.6,391.9,28.3
6.9,1.4,35.2,392.2,28.2
6.9,1.4,35.1,396.2,28.1
6.9,1.3,35.8,406,28
6.9,1.3,36.5,421.1,27.9
6.9,1.2,36.5,437.3,27.8
6.9,1.1,36.2,451.6,27.7
6.9,1.1,35.7,458.3,27.7
6.9,1.1,34.7,469.8,27.7
6.9,1.1,33.7,489.4,27.7
6.9,1.2,32.7,490.6,27.7
6.9,1.4,32.2,485.8,27.8
6.9,1.6,33,480.9,27.8
6.9,1.8,34.9,476.9,27.8
6.9,2,37.8,473.3,27.8
6.9,2.2,41.6,472.7,27.7
6.9,2.2,44.1,476,27.7
6.9,2.1,45.8,492,27.6
6.9,2,46.2,518.2,27.5
6.9,1.8,44.6,525.6,27.4
6.8,1.7,40.6,512.5,27.3
6.8,1.5,35,483.4,27.3
6.8,1.3,29.2,451.7,27.2
6.8,1.2,23.9,420.7,27.2
6.8,1.1,19.7,398.5,27.2
6.8,1,17,385.8,27.2
6.8,0.9,15.4,380.8,27.1
6.8,0.9,14.7,382.8,27.1
6.8,0.8,14.5,390.4,27
6.8,0.8,14.9,402.1,27
6.8,0.8,15.6,412.4,26.9
6.8,0.9,16,414.2,26.8
6.8,0.9,16,394.8,26.8
6.8,1.1,16.3,371.7,26.9
6.8,1.3,17.2,352.8,26.9
6.8,1.6,19.3,338.1,27.1
6.7,1.9,22.4,328.5,27.2
6.7,2.2,26,324.8,27.4
6.7,2.5,30.8,329.2,27.6
6.7,3,38,348.4,27.9
6.7,3.5,47.7,387.4,28.2
6.7,3.9,59,449.9,28.6
6.7,4.1,70.7,534.8,28.9
6.8,4.2,80.4,619,29.1
6.8,4.2,82.4,633.5,29.2
6.8,4.1,77.7,584.4,29
6.8,4,70.6,520.2,28.9
6.8,3.9,62.8,459.9,28.7
6.7,3.7,56.3,415.2,28.5
6.7,3.6,51.5,382.6,28.4
6.7,3.5,48.3,361.1,28.3
6.7,3.4,46.1,348.2,28.2
6.7,3.4,43.8,341.3,28.1
6.7,3.3,41.8,337.8,28.1
6.7,3.3,39.9,336.3,28
6.7,3.3,38.5,335.6,28
6.7,3.3,38.2,335.8,27.9
6.7,3.4,39.2,336.9,27.9
6.7,3.5,41.1,338.8,28
6.8,3.8,43.6,341.6,28.1
6.7,4,45.5,344.6,28.2
6.7,4.2,47.3,348.3,28.4
6.7,4.4,48.9,352.7,28.6
6.8,4.6,50,358.5,28.8
6.8,4.8,51.2,365.2,29
6.9,4.9,53.2,372.9,29.1
7,4.9,56.5,381.5,29.2
7.1,5,58.8,390.9,29.2
7.2,5,61.1,398.9,29.2
7.2,5,61.9,405.6,29.1
7.2,5.1,60.1,412,29.1
7.2,5.2,57.1,418.4,29
7.1,5.2,54,424.3,28.9
7.1,5.1,52.1,429.5,28.8
7.2,5.1,51.2,435.7,28.7
7.2,4.9,50.9,444.5,28.7
7.2,4.8,49.9,453.7,28.6
7.2,4.7,48.1,460.8,28.5
7.2,4.6,46.2,461.1,28.4
7.2,4.5,44.3,456.9,28.3
7.2,4.5,43.6,452.8,28.2
7.2,4.5,44.2,451.4,28.2
7.2,4.6,46.1,454.7,28.2
7.3,4.7,49.3,466.1,28.3
7.2,4.7,53,485.7,28.4
7.2,4.7,55.6,522,28.6
7.3,4.9,55.4,563.9,28.7
7.3,5.3,54,598.3,28.9
7.3,5.7,52.3,624.7,29
7.2,6,51.9,648.2,29.1
7.2,6.3,51.9,671.1,29.2
7.8,8,49,642,29.5
7.3,7.3,47,717,29.3
7.3,7.7,50,689,29.2
7.2,7.3,55,683,29
7.7,7.2,57,689,29
7.2,6.9,41,667,28.9
7,6,53,826,28.9
7,5.4,61,940,28.8
7.5,6.1,54,841,28.8
7,5.7,50,837,28.6
7,5.6,45,819,28.5
7,5.5,40,779,28.4
7.3,5.6,43,826,28.4
6.9,5.1,46,853,28.4
6.9,5.1,42,872,28.4
6.9,5.1,38,912,28.4
7.1,5.6,40,918,28.5
6.9,5.2,41,903,28.5
6.9,4.7,54,906,28.6
6.9,4.8,52,665,28.6
6.9,5.8,52,891,28.8
6.9,5.9,66,875,28.8
6.9,6.3,48,794,28.9
6.8,6,58,875,28.9
6.8,5.1,65,714,29
6.8,3.8,84,946,28.9
6.8,2.8,92,915,28.6
6.8,2.8,88,794,28.4
6.7,3.3,85,602,28.5
6.8,3.8,70,448,28.3
6.8,4.1,58,392,28.3
6.8,4.2,51,265,28.2
6.6,4.3,49,362,28.3
6.7,3.9,44,352,28.2
6.7,3.8,48,349,28.2
6.7,3.8,37,343,28.2
6.5,3.8,36,334,28.2
6.7,3.4,35,328,28.1
6.7,3.2,41,326,28
6.7,3.6,42,330,28.2
6.5,3.7,50,331,28.5
6.6,3.1,53,327,28.5
6.6,3.4,53,334,28.6
6.6,4.9,56,340,29.1
6.5,5.5,44,343,29.4
6.6,5,40,352,29.3
6.6,4.6,49,359,29.3
6.6,4.3,48,385,29.1
6.5,4.8,50,420,29.5
6.6,4.1,41,476,29.2
6.6,3.6,53,513,28.9
6.6,3.5,43,535,28.8
6.5,3.7,30,544,28.8
6.6,3.4,29,550,28.6
6.6,3.5,28,526,28.6
6.6,3.3,27,522,28.6
6.5,3.4,29,519,28.7
6.6,3,26,517,28.5
6.6,2.9,25,519,28.5
6.6,2.8,22,510,28.5
6.6,2.9,24,510,28.5
6.6,2.6,22,509,28.5
6.7,2.8,31,483,28.5
6.6,3,24,454,28.7
6.6,3.3,29,441,28.9
6.7,3.3,27,420,28.8
6.7,3.8,26,426,29
6.7,4.9,24,405,29.7
6.7,6.1,29,451,30.4
6.8,5.9,26,470,30.4
6.8,5.9,51,476,30.3
6.8,5.1,64,400,30.5
6.9,4.9,68,444,30.6
6.9,4.1,68,510,30.6
7,1.4,78,1044,30.5
7,0.6,65,1001,30.2
7.2,0.5,83,847,29.9
7,0.3,82,742,29.6
7,0.9,55,450,29.6
7,0.9,44,398,29.5
7.1,1.1,45,369,29.6
6.9,0.9,39,371,29.5
7,0.8,37,370,29.4
7,0.8,36,371,29.4
7.1,1,29,334,29.4
6.9,0.7,31,337,29.2
6.9,0.8,29,340,29.1
6.9,0.9,31,368,29.3
7.2,1.4,38,401,29.8
7,1.5,43,401,30
7,1.8,51,392,30.3
7,2.4,58,413,30.8
7.8,6.7,56,435,31.2
7.3,6.6,56,441,31.3
7.3,7.2,54,441,31.5
7.4,7.3,54,450,31.4
7.9,7.6,49,501,31.4
7.5,7.2,50,544,31.2
7.3,6.6,53,575,31
7.3,6.3,44,608,30.7
7.8,6,36,623,30.5
7.2,5.6,30,623,30.4
7.2,5.3,35,620,30.2
7.3,5.2,37,593,30.2
7.8,5.5,40,584,30.4
7.2,5.1,40,590,30.3
7.1,4.7,39,605,30.3
7.1,4.6,37,606,30.2
7.7,4.8,36,606,30.2
7.1,4.3,39,587,30
7.1,4.1,41,535,29.8
7.1,4,44,488,29.9
7.7,4.3,42,492,30
7.2,4.3,40,486,30
7.1,5,41,492,30.2
7.2,6.5,36,514,31
7.8,7.3,38,535,31.3
7.3,7,42,577,31.2
7.5,8.2,39,578,31.6
7.6,8.8,43,608,32.2
7.9,10,39,635,32.2
7.7,9.7,53,617,32.4
7.8,9.5,77,538,32.6
7.3,6.5,107,717,32.1
7.7,3,94,1044,31.7
7.2,1.3,87,958,31.2
7.1,2.1,81,761,31
7.1,3.2,79,547,31
7.7,3.9,70,470,31
7.1,3.5,72,444,30.8
7.1,3.8,48,423,30.7
7.1,3.8,49,398,30.6
7.6,3.9,54,386,30.7
7.1,3.4,48,386,30.5
7.1,3.2,70,386,30.4
7.1,3.4,79,386,30.3
7.6,4.2,64,401,30.6
7.1,4.3,56,423,30.8
7.2,4.6,129,429,31.4
7.2,4.6,215,438,32
7.7,6.3,166,457,32.5
7.3,7.3,134,432,32.7
7.4,7.8,112,447,33
7.4,7.9,85,469,32.8
7.8,8.9,79,453,32.9
7.6,8.4,74,482,32.6
7.6,7.9,84,488,32.4
7.5,7.4,86,491,32
7.7,7.5,77,495,32
7.4,6.5,64,497,31.6
7.3,5.4,77,504,31.3
7.2,4.8,91,501,31.3
7.6,5.2,90,510,31.1
7.2,4.8,67,519,31
7.2,4.5,50,557,31
7.2,4.4,51,560,31
7.5,4.4,56,559,30.9
7.2,4,53,550,30.8
7.1,3.8,48,556,30.7
7.1,3.8,50,559,30.8
7.4,4.6,54,584,31
7.2,4.8,64,584,30.9
7.2,5.3,65,544,31.1
7.2,5.5,87,500,31.4
7.6,6.3,96,584,31.7
7.3,6,102,608,31.7
7.2,4.8,97,584,31.6
7.2,5.3,83,584,31.6
7.5,6.2,101,519,31.7
7.3,5.9,105,564,31.5
7.2,4.7,73,581,31.4
7.3,5.1,84,568,31.2
7.5,4.4,65,602,31
7.2,3.6,51,620,30.8
7.1,3,45,602,30.7
7.1,2.5,51,664,30.7
7.4,2.8,52,673,30.7
7.1,2.7,38,702,30.6
7.1,2.5,43,717,30.5
7.1,2.4,36,736,30.4
7.4,2.6,40,748,30.5
7.1,1.6,33,770,30.2
7.1,1.6,44,773,30.1
7.1,1.3,47,807,30
7.4,1.4,55,897,30.1
7.1,2.2,46,862,29.9
7.1,1.6,51,1056,30.1
7.1,1.1,49,1292,30.2
7.3,1.8,58,1324,30.1
7.1,1.2,56,1419,30
7.1,2.4,44,1355,29.9
0,0,0,0,0
0,0,0,0,0
7.2,4.3,9,1483,29.9
7.3,4.5,59,1313,29.6
7.3,4.4,55,1184,29.6
7.5,3.4,51,994,29.6
7.1,2.5,58,805,29.4
7.1,2,61,755,29
7.1,1.9,59,698,28.8
7.5,1.7,63,651,28.7
7.1,1.8,54,528,28.8
7.1,1.7,50,460,29
7.1,1.7,49,407,29.2
7.4,1.6,49,407,29.3
7.1,1.5,49,371,29.2
7.1,1.4,48,401,29.2
7.1,1.3,48,401,29.1
7.3,1.3,48,413,29.4
7.1,1.2,48,423,29.3
7.1,1.3,48,417,29.3
7.1,1.5,48,429,29.4
7.4,2.3,56,398,29.6
7.1,1.8,49,398,29.4
7.1,2.5,58,395,29.5
7.1,1.5,49,395,29.2
7.4,1.5,49,398,29.3
7.1,2.1,49,395,29.3
7.1,2.3,49,395,29.2
7.1,2.1,49,386,29.1
7.4,2.2,49,375,29.1
7.1,2.1,49,374,28.9
7.1,1.9,53,438,28.7
7.1,1.5,54,563,28.6
7.4,1.2,50,587,28.5
7.1,1.2,50,578,28.4
7.1,1.2,49,429,28.6
7,1.2,49,392,28.7
7.3,1.1,49,377,28.8
7,1.1,48,370,28.7
7,1.1,48,370,28.7
7,1.2,48,370,28.8
7.3,1.9,48,352,29
7.1,2.9,48,365,29.2
7.1,3.7,49,371,29.4
7.2,4.7,49,365,29.7
7.4,4.9,59,365,29.7
7.2,5.3,56,361,29.6
7.2,4.4,72,364,29.6
7.1,3.5,91,362,29.5
7.5,5.5,77,361,29.8
7.3,7.8,71,358,29.9
7.3,6.9,66,362,29.9
7.4,7.8,57,364,29.8
7.5,7.9,68,376,29.8
7.3,6,56,371,29.4
7.2,5.3,51,380,29.3
7,3.2,56,435,29
7.2,2.3,56,482,28.9
7,1.6,63,529,28.7
7,1.8,61,529,28.7
7,2,56,444,28.7
7.2,2.4,58,380,28.8
7,2,51,380,28.7
7,1.9,51,377,28.7
7,2.2,53,392,28.8
7.2,3.5,61,392,29.2
7.1,5.3,62,370,29.7
7.2,7.4,61,374,30.4
7.2,7.8,80,370,30.8
7.5,9.2,82,355,31.3
7.4,10,59,334,31.7
7.5,10.7,52,333,31.9
7.3,9.9,61,327,31.5
7.6,11.5,60,342,32
7.2,7.1,86,370,30.8
7.1,5,101,413,30.1
7,4.4,64,407,29.7
7.2,4.1,52,422,29.5
7,3.1,49,414,29.1
7,3.1,49,401,29.1
7,3.5,49,346,29.1
7,3.7,49,358,29.2
6.9,3.4,48,367,29.1
6.9,3.4,48,367,29.1
6.9,3.6,50,398,29.2
7,3.8,50,392,29.3
6.9,3.4,49,395,29.2
7,4.2,49,367,29.4
7,4,50,370,29.6
7,3.4,79,383,29.7
7,3.7,60,374,29.9
7,4.8,67,355,30.3
7,5.2,76,362,30.4
7.2,10.9,63,343,32.7
7.4,10.4,50,336,32.9
7.1,8.1,54,361,31.7
7.1,7.4,50,358,31.2
7.1,6.5,65,367,31
7,5.2,67,373,30.7
7,3.5,64,395,30.2
7,4,50,386,29.9
6.9,3.4,54,401,29.8
6.9,2.5,50,404,29.6
6.9,2.6,48,408,29.6
6.9,2.1,48,407,29.6
6.9,2.2,49,407,29.7
6.9,1.9,48,398,29.6
6.9,2.1,48,386,29.7
6.9,2,48,362,29.8
6.9,1.9,48,352,30
6.8,1.7,48,365,29.9
6.8,1.6,48,370,29.9
6.8,2,48,349,29.9
7,3.6,49,355,30.4
6.9,4.5,49,349,31
7,5.3,49,349,31.1
7,4.7,49,358,31.1
7.1,7.9,57,374,32
7.1,6.4,52,388,32.3
7,5.9,59,500,32.7
7,4.6,78,751,33.1
7.2,5.1,114,757,33.6
7,2.1,86,438,32.7
7,2.3,67,397,32.3
7,2.1,55,358,31.9
7.1,2,55,358,31.6
7,1.6,50,345,31.4
7,1.3,50,352,31.3
7,1.1,48,339,31.1
7.1,1.4,49,349,31.2
6.9,0.9,49,361,31
7,0.9,48,355,31
7,0.7,48,346,30.9
7.1,0.8,49,333,31
7,0.5,49,352,30.9
7,0.4,48,352,30.9
7,0.5,48,352,31
7.1,1.4,49,355,31.4
7,1.2,48,358,31.5
7,0.6,48,367,31.6
7,1.2,51,367,31.9
7.3,6.6,52,342,33.4
7.2,3.5,50,370,33
7.3,4.3,50,342,33.4
7.2,2.1,50,364,33
7.2,1,53,429,32.4
7.1,0.9,49,410,32.4
7,0.4,50,466,32
7,0.3,50,466,31.8
7.1,0.3,52,479,31.7
7,0.2,49,519,31.5
